VOTOS,PORCENTAJE,CARGO_POSTULADO,ESTADO,MUNICIPIO,PARROQUIA,CENTRO,CENTRO_NOMBRE,MESA,ADJUDICADO,PRIMER_NOMBRE,PRIMER_APELLIDO,PORCENTAJE_ABSTENCIÓN,PORCENTAJE_ACTAS,PORCENTAJE_ACTAS_ESCRUTADAS,PORCENTAJE_ACTAS_VÁLIDAS,PORCENTAJE_ELECTORES_ACTAS_TX,PORCENTAJE_ELECTORES_INSCRITOS,PORCENTAJE_VOTANTES_ESCRUTADOS,PORCENTAJE_VOTOS_ESCRUTADOS,PORCENTAJE_VOTOS_NULOS,PORCENTAJE_VOTOS_VÁLIDOS,VOTOS_ABSTENCIÓN,VOTOS_ACTAS,VOTOS_ACTAS_ESCRUTADAS,VOTOS_ACTAS_VÁLIDAS,VOTOS_ELECTORES_ACTAS_TX,VOTOS_ELECTORES_INSCRITOS,VOTOS_VOTANTES_ESCRUTADOS,VOTOS_ESCRUTADOS,VOTOS_NULOS,VOTOS_VÁLIDOS
145,29.84%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,SIMON,BRICEÑO,51.39%,100%,100%,100%,100%,100%,48.61%,100%,0.61%,99.39%,517,1,1,1,1006,1006,489,489,3,486
74,15.23%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,ANTONIA,MUÑOZ,51.39%,100%,100%,100%,100%,100%,48.61%,100%,0.61%,99.39%,517,1,1,1,1006,1006,489,489,3,486
36,7.41%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,MARIA,MARTINEZ,51.39%,100%,100%,100%,100%,100%,48.61%,100%,0.61%,99.39%,517,1,1,1,1006,1006,489,489,3,486
35,7.20%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,JOSE,RUIZ,51.39%,100%,100%,100%,100%,100%,48.61%,100%,0.61%,99.39%,517,1,1,1,1006,1006,489,489,3,486
18,3.70%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,GONZALEZ,ORNOBIS,51.39%,100%,100%,100%,100%,100%,48.61%,100%,0.61%,99.39%,517,1,1,1,1006,1006,489,489,3,486
6,1.23%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,YMARA,GARCIA,51.39%,100%,100%,100%,100%,100%,48.61%,100%,0.61%,99.39%,517,1,1,1,1006,1006,489,489,3,486
5,1.03%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,HERMES,CORTEZ,51.39%,100%,100%,100%,100%,100%,48.61%,100%,0.61%,99.39%,517,1,1,1,1006,1006,489,489,3,486
168,35.74%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,SI,ONOFRIO,CAVALLO,51.39%,100%,100%,100%,100%,100%,48.61%,100%,3.89%,96.11%,517,1,1,1,1006,1006,489,489,19,470
147,31.28%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,GUSTAVO,RATTIA,51.39%,100%,100%,100%,100%,100%,48.61%,100%,3.89%,96.11%,517,1,1,1,1006,1006,489,489,19,470
56,11.91%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,AGUILAR,AMALIA,51.39%,100%,100%,100%,100%,100%,48.61%,100%,3.89%,96.11%,517,1,1,1,1006,1006,489,489,19,470
33,7.02%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,OMAR,RIVERO,51.39%,100%,100%,100%,100%,100%,48.61%,100%,3.89%,96.11%,517,1,1,1,1006,1006,489,489,19,470
28,5.96%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,IRMA,GARCIA,51.39%,100%,100%,100%,100%,100%,48.61%,100%,3.89%,96.11%,517,1,1,1,1006,1006,489,489,19,470
20,4.26%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,HUMBERTO,CHIRINOS,51.39%,100%,100%,100%,100%,100%,48.61%,100%,3.89%,96.11%,517,1,1,1,1006,1006,489,489,19,470
7,1.49%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,GUERRA,LUIS,51.39%,100%,100%,100%,100%,100%,48.61%,100%,3.89%,96.11%,517,1,1,1,1006,1006,489,489,19,470
5,1.06%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,MORAYMA,BARRANCO,51.39%,100%,100%,100%,100%,100%,48.61%,100%,3.89%,96.11%,517,1,1,1,1006,1006,489,489,19,470
5,1.06%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,ROMERO,JOSE,51.39%,100%,100%,100%,100%,100%,48.61%,100%,3.89%,96.11%,517,1,1,1,1006,1006,489,489,19,470
1,0.21%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,1,NO,MIGUEL,HERRERA,51.39%,100%,100%,100%,100%,100%,48.61%,100%,3.89%,96.11%,517,1,1,1,1006,1006,489,489,19,470
134,34.01%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,SI,PRIMITIVO,CEDEÑO,52.91%,100%,100%,100%,100%,100%,47.09%,100%,0.76%,99.24%,446,1,1,1,843,843,397,397,3,394
117,29.70%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,SIMON,BRICEÑO,52.91%,100%,100%,100%,100%,100%,47.09%,100%,0.76%,99.24%,446,1,1,1,843,843,397,397,3,394
67,17.01%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,ANTONIA,MUÑOZ,52.91%,100%,100%,100%,100%,100%,47.09%,100%,0.76%,99.24%,446,1,1,1,843,843,397,397,3,394
31,7.87%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,MARIA,MARTINEZ,52.91%,100%,100%,100%,100%,100%,47.09%,100%,0.76%,99.24%,446,1,1,1,843,843,397,397,3,394
24,6.09%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,JOSE,RUIZ,52.91%,100%,100%,100%,100%,100%,47.09%,100%,0.76%,99.24%,446,1,1,1,843,843,397,397,3,394
9,2.28%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,HERMES,CORTEZ,52.91%,100%,100%,100%,100%,100%,47.09%,100%,0.76%,99.24%,446,1,1,1,843,843,397,397,3,394
9,2.28%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,GONZALEZ,ORNOBIS,52.91%,100%,100%,100%,100%,100%,47.09%,100%,0.76%,99.24%,446,1,1,1,843,843,397,397,3,394
3,0.76%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,YMARA,GARCIA,52.91%,100%,100%,100%,100%,100%,47.09%,100%,0.76%,99.24%,446,1,1,1,843,843,397,397,3,394
132,34.02%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,SI,ONOFRIO,CAVALLO,52.91%,100%,100%,100%,100%,100%,47.09%,100%,2.27%,97.73%,446,1,1,1,843,843,397,397,9,388
121,31.19%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,GUSTAVO,RATTIA,52.91%,100%,100%,100%,100%,100%,47.09%,100%,2.27%,97.73%,446,1,1,1,843,843,397,397,9,388
52,13.40%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,AGUILAR,AMALIA,52.91%,100%,100%,100%,100%,100%,47.09%,100%,2.27%,97.73%,446,1,1,1,843,843,397,397,9,388
30,7.73%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,IRMA,GARCIA,52.91%,100%,100%,100%,100%,100%,47.09%,100%,2.27%,97.73%,446,1,1,1,843,843,397,397,9,388
24,6.19%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,OMAR,RIVERO,52.91%,100%,100%,100%,100%,100%,47.09%,100%,2.27%,97.73%,446,1,1,1,843,843,397,397,9,388
13,3.35%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,HUMBERTO,CHIRINOS,52.91%,100%,100%,100%,100%,100%,47.09%,100%,2.27%,97.73%,446,1,1,1,843,843,397,397,9,388
10,2.58%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,MORAYMA,BARRANCO,52.91%,100%,100%,100%,100%,100%,47.09%,100%,2.27%,97.73%,446,1,1,1,843,843,397,397,9,388
4,1.03%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,GUERRA,LUIS,52.91%,100%,100%,100%,100%,100%,47.09%,100%,2.27%,97.73%,446,1,1,1,843,843,397,397,9,388
1,0.26%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,MIGUEL,HERRERA,52.91%,100%,100%,100%,100%,100%,47.09%,100%,2.27%,97.73%,446,1,1,1,843,843,397,397,9,388
1,0.26%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,2,NO,ROMERO,JOSE,52.91%,100%,100%,100%,100%,100%,47.09%,100%,2.27%,97.73%,446,1,1,1,843,843,397,397,9,388
124,35.43%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,SIMON,BRICEÑO,57.89%,100%,100%,100%,100%,100%,42.11%,100%,0.57%,99.43%,484,1,1,1,836,836,352,352,2,350
113,32.29%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,SI,PRIMITIVO,CEDEÑO,57.89%,100%,100%,100%,100%,100%,42.11%,100%,0.57%,99.43%,484,1,1,1,836,836,352,352,2,350
46,13.14%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,ANTONIA,MUÑOZ,57.89%,100%,100%,100%,100%,100%,42.11%,100%,0.57%,99.43%,484,1,1,1,836,836,352,352,2,350
31,8.86%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,MARIA,MARTINEZ,57.89%,100%,100%,100%,100%,100%,42.11%,100%,0.57%,99.43%,484,1,1,1,836,836,352,352,2,350
20,5.71%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,JOSE,RUIZ,57.89%,100%,100%,100%,100%,100%,42.11%,100%,0.57%,99.43%,484,1,1,1,836,836,352,352,2,350
8,2.29%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,GONZALEZ,ORNOBIS,57.89%,100%,100%,100%,100%,100%,42.11%,100%,0.57%,99.43%,484,1,1,1,836,836,352,352,2,350
4,1.14%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,HERMES,CORTEZ,57.89%,100%,100%,100%,100%,100%,42.11%,100%,0.57%,99.43%,484,1,1,1,836,836,352,352,2,350
4,1.14%,GOBERNADOR,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,YMARA,GARCIA,57.89%,100%,100%,100%,100%,100%,42.11%,100%,0.57%,99.43%,484,1,1,1,836,836,352,352,2,350
125,36.66%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,GUSTAVO,RATTIA,57.89%,100%,100%,100%,100%,100%,42.11%,100%,3.13%,96.88%,484,1,1,1,836,836,352,352,11,341
110,32.26%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,SI,ONOFRIO,CAVALLO,57.89%,100%,100%,100%,100%,100%,42.11%,100%,3.13%,96.88%,484,1,1,1,836,836,352,352,11,341
38,11.14%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,AGUILAR,AMALIA,57.89%,100%,100%,100%,100%,100%,42.11%,100%,3.13%,96.88%,484,1,1,1,836,836,352,352,11,341
25,7.33%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,IRMA,GARCIA,57.89%,100%,100%,100%,100%,100%,42.11%,100%,3.13%,96.88%,484,1,1,1,836,836,352,352,11,341
21,6.16%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,OMAR,RIVERO,57.89%,100%,100%,100%,100%,100%,42.11%,100%,3.13%,96.88%,484,1,1,1,836,836,352,352,11,341
6,1.76%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,HUMBERTO,CHIRINOS,57.89%,100%,100%,100%,100%,100%,42.11%,100%,3.13%,96.88%,484,1,1,1,836,836,352,352,11,341
6,1.76%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,ROMERO,JOSE,57.89%,100%,100%,100%,100%,100%,42.11%,100%,3.13%,96.88%,484,1,1,1,836,836,352,352,11,341
5,1.47%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,GUERRA,LUIS,57.89%,100%,100%,100%,100%,100%,42.11%,100%,3.13%,96.88%,484,1,1,1,836,836,352,352,11,341
4,1.17%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,MORAYMA,BARRANCO,57.89%,100%,100%,100%,100%,100%,42.11%,100%,3.13%,96.88%,484,1,1,1,836,836,352,352,11,341
1,0.29%,ALCALDE,16,8,1,160801003,ESCUELA BOLIVARIANA CIUDAD DE MERIDA,3,NO,MIGUEL,HERRERA,57.89%,100%,100%,100%,100%,100%,42.11%,100%,3.13%,96.88%,484,1,1,1,836,836,352,352,11,341
163,44.17%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,SI,PRIMITIVO,CEDEÑO,58.69%,100%,100%,100%,100%,100%,41.31%,100%,1.07%,98.93%,530,1,1,1,903,903,373,373,4,369
91,24.66%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,SIMON,BRICEÑO,58.69%,100%,100%,100%,100%,100%,41.31%,100%,1.07%,98.93%,530,1,1,1,903,903,373,373,4,369
50,13.55%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,ANTONIA,MUÑOZ,58.69%,100%,100%,100%,100%,100%,41.31%,100%,1.07%,98.93%,530,1,1,1,903,903,373,373,4,369
24,6.50%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,JOSE,RUIZ,58.69%,100%,100%,100%,100%,100%,41.31%,100%,1.07%,98.93%,530,1,1,1,903,903,373,373,4,369
24,6.50%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,MARIA,MARTINEZ,58.69%,100%,100%,100%,100%,100%,41.31%,100%,1.07%,98.93%,530,1,1,1,903,903,373,373,4,369
12,3.25%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,GONZALEZ,ORNOBIS,58.69%,100%,100%,100%,100%,100%,41.31%,100%,1.07%,98.93%,530,1,1,1,903,903,373,373,4,369
4,1.08%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,YMARA,GARCIA,58.69%,100%,100%,100%,100%,100%,41.31%,100%,1.07%,98.93%,530,1,1,1,903,903,373,373,4,369
1,0.27%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,HERMES,CORTEZ,58.69%,100%,100%,100%,100%,100%,41.31%,100%,1.07%,98.93%,530,1,1,1,903,903,373,373,4,369
163,45.28%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,SI,ONOFRIO,CAVALLO,58.69%,100%,100%,100%,100%,100%,41.31%,100%,3.49%,96.51%,530,1,1,1,903,903,373,373,13,360
91,25.28%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,GUSTAVO,RATTIA,58.69%,100%,100%,100%,100%,100%,41.31%,100%,3.49%,96.51%,530,1,1,1,903,903,373,373,13,360
40,11.11%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,AGUILAR,AMALIA,58.69%,100%,100%,100%,100%,100%,41.31%,100%,3.49%,96.51%,530,1,1,1,903,903,373,373,13,360
26,7.22%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,OMAR,RIVERO,58.69%,100%,100%,100%,100%,100%,41.31%,100%,3.49%,96.51%,530,1,1,1,903,903,373,373,13,360
12,3.33%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,IRMA,GARCIA,58.69%,100%,100%,100%,100%,100%,41.31%,100%,3.49%,96.51%,530,1,1,1,903,903,373,373,13,360
11,3.06%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,ROMERO,JOSE,58.69%,100%,100%,100%,100%,100%,41.31%,100%,3.49%,96.51%,530,1,1,1,903,903,373,373,13,360
10,2.78%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,HUMBERTO,CHIRINOS,58.69%,100%,100%,100%,100%,100%,41.31%,100%,3.49%,96.51%,530,1,1,1,903,903,373,373,13,360
6,1.67%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,GUERRA,LUIS,58.69%,100%,100%,100%,100%,100%,41.31%,100%,3.49%,96.51%,530,1,1,1,903,903,373,373,13,360
1,0.28%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,MORAYMA,BARRANCO,58.69%,100%,100%,100%,100%,100%,41.31%,100%,3.49%,96.51%,530,1,1,1,903,903,373,373,13,360
0,0.00%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,1,NO,MIGUEL,HERRERA,58.69%,100%,100%,100%,100%,100%,41.31%,100%,3.49%,96.51%,530,1,1,1,903,903,373,373,13,360
119,37.90%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,SI,PRIMITIVO,CEDEÑO,60.15%,100%,100%,100%,100%,100%,39.85%,100%,1.88%,98.13%,483,1,1,1,803,803,320,320,6,314
88,28.03%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,SIMON,BRICEÑO,60.15%,100%,100%,100%,100%,100%,39.85%,100%,1.88%,98.13%,483,1,1,1,803,803,320,320,6,314
49,15.61%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,ANTONIA,MUÑOZ,60.15%,100%,100%,100%,100%,100%,39.85%,100%,1.88%,98.13%,483,1,1,1,803,803,320,320,6,314
25,7.96%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,JOSE,RUIZ,60.15%,100%,100%,100%,100%,100%,39.85%,100%,1.88%,98.13%,483,1,1,1,803,803,320,320,6,314
21,6.69%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,MARIA,MARTINEZ,60.15%,100%,100%,100%,100%,100%,39.85%,100%,1.88%,98.13%,483,1,1,1,803,803,320,320,6,314
8,2.55%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,GONZALEZ,ORNOBIS,60.15%,100%,100%,100%,100%,100%,39.85%,100%,1.88%,98.13%,483,1,1,1,803,803,320,320,6,314
3,0.96%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,YMARA,GARCIA,60.15%,100%,100%,100%,100%,100%,39.85%,100%,1.88%,98.13%,483,1,1,1,803,803,320,320,6,314
1,0.32%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,HERMES,CORTEZ,60.15%,100%,100%,100%,100%,100%,39.85%,100%,1.88%,98.13%,483,1,1,1,803,803,320,320,6,314
118,37.82%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,SI,ONOFRIO,CAVALLO,60.15%,100%,100%,100%,100%,100%,39.85%,100%,2.5%,97.5%,483,1,1,1,803,803,320,320,8,312
92,29.49%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,GUSTAVO,RATTIA,60.15%,100%,100%,100%,100%,100%,39.85%,100%,2.5%,97.5%,483,1,1,1,803,803,320,320,8,312
39,12.50%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,AGUILAR,AMALIA,60.15%,100%,100%,100%,100%,100%,39.85%,100%,2.5%,97.5%,483,1,1,1,803,803,320,320,8,312
25,8.01%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,OMAR,RIVERO,60.15%,100%,100%,100%,100%,100%,39.85%,100%,2.5%,97.5%,483,1,1,1,803,803,320,320,8,312
18,5.77%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,IRMA,GARCIA,60.15%,100%,100%,100%,100%,100%,39.85%,100%,2.5%,97.5%,483,1,1,1,803,803,320,320,8,312
12,3.85%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,HUMBERTO,CHIRINOS,60.15%,100%,100%,100%,100%,100%,39.85%,100%,2.5%,97.5%,483,1,1,1,803,803,320,320,8,312
4,1.28%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,GUERRA,LUIS,60.15%,100%,100%,100%,100%,100%,39.85%,100%,2.5%,97.5%,483,1,1,1,803,803,320,320,8,312
3,0.96%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,ROMERO,JOSE,60.15%,100%,100%,100%,100%,100%,39.85%,100%,2.5%,97.5%,483,1,1,1,803,803,320,320,8,312
1,0.32%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,MORAYMA,BARRANCO,60.15%,100%,100%,100%,100%,100%,39.85%,100%,2.5%,97.5%,483,1,1,1,803,803,320,320,8,312
0,0.00%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2,NO,MIGUEL,HERRERA,60.15%,100%,100%,100%,100%,100%,39.85%,100%,2.5%,97.5%,483,1,1,1,803,803,320,320,8,312
172,44.68%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,SI,PRIMITIVO,CEDEÑO,53.86%,100%,100%,100%,100%,100%,46.14%,100%,1.03%,98.97%,454,1,1,1,843,843,389,389,4,385
98,25.45%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,SIMON,BRICEÑO,53.86%,100%,100%,100%,100%,100%,46.14%,100%,1.03%,98.97%,454,1,1,1,843,843,389,389,4,385
59,15.32%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,ANTONIA,MUÑOZ,53.86%,100%,100%,100%,100%,100%,46.14%,100%,1.03%,98.97%,454,1,1,1,843,843,389,389,4,385
23,5.97%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,JOSE,RUIZ,53.86%,100%,100%,100%,100%,100%,46.14%,100%,1.03%,98.97%,454,1,1,1,843,843,389,389,4,385
21,5.45%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,MARIA,MARTINEZ,53.86%,100%,100%,100%,100%,100%,46.14%,100%,1.03%,98.97%,454,1,1,1,843,843,389,389,4,385
6,1.56%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,GONZALEZ,ORNOBIS,53.86%,100%,100%,100%,100%,100%,46.14%,100%,1.03%,98.97%,454,1,1,1,843,843,389,389,4,385
5,1.30%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,YMARA,GARCIA,53.86%,100%,100%,100%,100%,100%,46.14%,100%,1.03%,98.97%,454,1,1,1,843,843,389,389,4,385
1,0.26%,GOBERNADOR,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,HERMES,CORTEZ,53.86%,100%,100%,100%,100%,100%,46.14%,100%,1.03%,98.97%,454,1,1,1,843,843,389,389,4,385
173,45.77%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,SI,ONOFRIO,CAVALLO,53.86%,100%,100%,100%,100%,100%,46.14%,100%,2.83%,97.17%,454,1,1,1,843,843,389,389,11,378
99,26.19%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,GUSTAVO,RATTIA,53.86%,100%,100%,100%,100%,100%,46.14%,100%,2.83%,97.17%,454,1,1,1,843,843,389,389,11,378
47,12.43%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,AGUILAR,AMALIA,53.86%,100%,100%,100%,100%,100%,46.14%,100%,2.83%,97.17%,454,1,1,1,843,843,389,389,11,378
